End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,outputAmp,totalKva,totalKvar,totalKw
2025-11-17 17:44:59,Main PF,2025-11-17 17:44:00,812.57,1.83,-31.60,491.73,878.90,430.20,4.60,425.70,99.90,0.40,490.80,703.20,348.00,23.10,343.50,99.90,1.90,495.10,855.60,418.10,-59.30,413.80,99.70,3.20,489.30,1183.00,99.83,,1196.30
2025-11-17 17:45:59,Main PF,2025-11-17 17:45:00,796.77,2.33,-24.40,491.90,852.60,418.30,7.70,413.80,99.90,0.70,491.00,701.00,347.00,27.10,342.50,99.90,2.20,495.20,836.70,408.80,-59.20,403.90,99.70,4.10,489.50,1160.20,99.83,,1174.10
2025-11-17 17:46:59,Main PF,2025-11-17 17:46:00,811.07,2.07,-31.40,492.03,888.20,436.00,7.30,431.60,99.90,0.60,491.10,689.30,341.10,20.20,337.60,99.90,2.10,495.00,855.70,419.00,-58.90,413.80,99.70,3.50,490.00,1183.00,99.83,,1196.10
2025-11-17 17:47:59,Main PF,2025-11-17 17:47:00,799.13,2.27,-29.40,492.47,856.00,420.30,5.10,415.80,99.90,0.60,491.80,688.80,341.20,28.70,337.60,99.90,2.40,496.20,852.60,416.60,-63.20,411.80,99.70,3.80,489.40,1165.20,99.83,,1178.10
2025-11-17 17:48:59,Main PF,2025-11-17 17:48:00,815.47,2.07,-32.50,492.43,883.90,433.60,7.00,428.70,99.90,0.70,491.70,707.60,350.00,21.20,345.50,99.90,2.00,495.90,854.90,417.60,-60.70,412.80,99.70,3.50,489.70,1187.00,99.83,,1201.20
2025-11-17 17:49:59,Main PF,2025-11-17 17:49:00,792.17,1.90,-26.30,492.50,852.60,418.30,7.10,413.80,99.90,0.60,491.70,686.20,340.30,27.60,336.60,99.90,1.70,496.10,837.70,409.30,-61.00,404.90,99.70,3.40,489.70,1155.30,99.83,,1167.90
2025-11-17 17:50:59,Main PF,2025-11-17 17:50:00,847.20,3.07,1.00,492.43,909.70,446.30,9.10,441.50,99.90,1.40,491.90,728.50,360.40,45.80,356.40,99.80,3.20,495.80,903.40,441.60,-53.90,436.60,99.80,4.60,489.60,1234.50,99.83,,1248.30
2025-11-17 17:51:59,Main PF,2025-11-17 17:51:00,828.50,2.23,-19.80,492.93,900.60,442.80,7.00,437.60,99.90,0.60,492.50,708.00,351.20,31.50,347.50,99.90,2.20,496.30,876.90,429.20,-58.30,424.70,99.70,3.90,490.00,1209.80,99.83,,1223.20
2025-11-17 17:52:59,Main PF,2025-11-17 17:52:00,823.60,2.27,-14.30,492.50,872.70,428.20,8.40,423.70,99.90,0.60,491.80,722.70,357.40,32.50,353.40,99.80,2.30,495.80,875.40,427.90,-55.20,422.70,99.80,3.90,489.90,1199.80,99.83,,1213.50
2025-11-17 17:53:59,Main PF,2025-11-17 17:53:00,843.63,2.63,-7.60,492.67,926.40,454.70,7.80,449.50,99.90,1.30,491.70,720.00,357.10,41.30,353.40,99.80,2.40,496.10,884.50,433.20,-56.70,428.70,99.80,4.20,490.20,1231.60,99.83,,1245.00
2025-11-17 17:54:59,Main PF,2025-11-17 17:54:00,824.43,2.17,-28.00,492.13,869.40,426.70,3.50,421.70,99.90,0.90,491.40,709.30,351.70,28.20,347.50,99.90,2.00,496.00,894.60,437.20,-59.70,432.60,99.70,3.60,489.00,1201.80,99.83,,1215.60
2025-11-17 17:55:59,Main PF,2025-11-17 17:55:00,819.77,2.10,-26.80,492.87,902.80,443.80,6.80,438.60,99.90,0.40,492.20,698.70,345.50,30.70,341.50,99.90,1.90,495.90,857.80,419.90,-64.30,414.80,99.70,4.00,490.50,1194.90,99.83,,1209.20
2025-11-17 17:56:59,Main PF,2025-11-17 17:56:00,836.03,2.37,-31.90,492.83,920.00,452.60,2.90,447.50,99.90,0.60,492.20,709.40,351.00,33.80,346.50,99.80,2.40,495.90,878.70,430.20,-68.60,425.70,99.70,4.10,490.40,1219.70,99.80,,1233.80
2025-11-17 17:57:59,Main PF,2025-11-17 17:57:00,794.57,2.07,-37.70,492.73,863.80,423.70,6.30,418.80,99.90,0.90,491.80,686.50,340.30,21.00,336.60,99.90,1.80,496.50,833.40,407.30,-65.00,402.90,99.70,3.50,489.90,1158.30,99.83,,1171.30
2025-11-17 17:58:59,Main PF,2025-11-17 17:58:00,818.20,2.63,-16.10,492.70,862.60,423.20,8.20,418.80,99.90,0.90,491.90,712.90,352.40,33.20,348.50,99.80,2.50,495.90,879.10,430.70,-57.50,425.70,99.70,4.50,490.30,1193.00,99.80,,1206.30
2025-11-17 17:59:59,Main PF,2025-11-17 17:59:00,783.40,2.37,-42.80,493.27,853.10,419.70,4.70,414.80,99.90,1.00,492.40,675.30,334.80,23.80,330.70,99.90,2.10,496.70,821.80,402.30,-71.30,398.00,99.60,4.00,490.70,1143.50,99.80,,1156.80
2025-11-17 18:00:59,Main PF,2025-11-17 18:00:00,794.93,2.30,-41.00,492.23,863.00,423.70,6.70,418.80,99.90,0.70,491.40,690.10,341.50,24.20,337.60,99.90,2.20,495.40,831.70,406.40,-71.90,401.90,99.60,4.00,489.90,1158.30,99.80,,1171.60
2025-11-17 18:01:59,Main PF,2025-11-17 18:01:00,800.43,2.67,-15.90,491.70,878.80,431.10,8.10,426.70,99.90,0.90,491.00,684.70,338.60,41.40,334.60,99.80,2.40,495.10,837.80,409.30,-65.40,404.90,99.70,4.70,489.00,1166.20,99.80,,1179.00
2025-11-17 18:02:59,Main PF,2025-11-17 18:02:00,790.60,1.93,-25.50,491.80,855.90,419.00,6.90,413.80,99.90,0.60,490.90,692.90,342.50,26.30,338.60,99.90,1.70,495.40,823.00,402.40,-58.70,398.00,99.70,3.50,489.10,1150.40,99.83,,1163.90
2025-11-17 18:03:59,Main PF,2025-11-17 18:03:00,822.93,2.17,-20.40,491.93,893.40,438.50,7.60,433.60,99.90,0.50,491.10,704.20,347.80,38.20,343.50,99.80,2.20,494.80,871.20,425.90,-66.20,420.80,99.70,3.80,489.90,1197.90,99.80,,1212.20
2025-11-17 18:04:59,Main PF,2025-11-17 18:04:00,823.23,2.13,-24.30,491.63,904.90,443.90,6.80,438.60,99.90,0.40,491.10,712.80,351.70,34.60,347.50,99.80,2.10,494.80,852.00,416.60,-65.70,411.80,99.70,3.90,489.00,1197.90,99.80,,1212.20
2025-11-17 18:05:59,Main PF,2025-11-17 18:05:00,861.90,2.53,-34.60,491.53,961.90,470.90,7.40,465.30,99.90,1.10,490.90,731.50,361.10,33.80,357.40,99.80,2.30,494.70,892.30,436.20,-75.80,431.60,99.60,4.20,489.00,1254.30,99.77,,1268.20
2025-11-17 18:06:59,Main PF,2025-11-17 18:06:00,830.23,2.13,-31.20,491.80,888.30,436.00,7.90,431.60,99.90,0.50,491.30,717.10,354.90,36.20,350.50,99.80,2.30,495.20,885.30,431.90,-75.30,426.70,99.60,3.60,488.90,1208.80,99.77,,1222.80
2025-11-17 18:07:59,Main PF,2025-11-17 18:07:00,839.80,2.17,-31.00,491.47,912.10,446.90,3.80,441.50,99.90,0.60,490.60,713.00,352.20,37.40,348.50,99.80,2.10,494.80,894.30,437.20,-72.20,432.60,99.60,3.80,489.00,1222.60,99.77,,1236.30
2025-11-17 18:08:59,Main PF,2025-11-17 18:08:00,823.43,2.33,-30.80,491.57,876.00,429.20,6.60,424.70,99.90,0.80,490.60,708.20,350.50,31.00,346.50,99.90,2.50,495.10,886.10,433.30,-68.40,428.70,99.70,3.70,489.00,1199.90,99.83,,1213.00
2025-11-17 18:09:59,Main PF,2025-11-17 18:09:00,830.07,2.03,-37.90,491.87,877.60,429.70,7.80,424.70,99.90,0.50,490.80,713.70,352.90,27.80,348.50,99.90,2.10,495.40,898.90,439.10,-73.50,434.60,99.60,3.50,489.40,1207.80,99.80,,1221.70
2025-11-17 18:10:59,Main PF,2025-11-17 18:10:00,823.70,2.77,-40.10,491.70,895.30,438.50,5.90,433.60,99.90,0.80,490.40,717.60,354.90,28.80,350.50,99.90,2.80,495.40,858.20,419.60,-74.80,414.80,99.60,4.70,489.30,1198.90,99.80,,1213.00
2025-11-17 18:11:59,Main PF,2025-11-17 18:11:00,838.97,2.20,-29.00,491.40,919.50,450.30,7.60,445.50,99.90,0.90,490.10,726.20,358.60,34.30,354.40,99.80,2.10,494.90,871.20,425.90,-70.90,420.80,99.60,3.60,489.20,1220.70,99.77,,1234.80
2025-11-17 18:12:59,Main PF,2025-11-17 18:12:00,841.93,2.20,-27.40,491.33,931.90,456.20,7.50,451.40,99.90,0.60,490.50,717.60,354.20,36.90,350.50,99.80,2.20,494.70,876.30,427.50,-71.80,422.70,99.60,3.80,488.80,1224.60,99.77,,1237.90
2025-11-17 18:14:59,Main PF,2025-11-17 18:14:00,824.60,2.03,-48.00,491.30,918.00,449.80,2.70,444.50,99.90,0.50,490.20,683.80,337.40,24.70,333.60,99.90,1.90,494.70,872.00,426.40,-75.40,421.70,99.60,3.70,489.00,1199.80,99.80,,1213.60
2025-11-17 18:15:59,Main PF,2025-11-17 18:15:00,837.90,2.53,-16.20,491.13,900.60,441.00,7.50,436.60,99.90,0.70,490.10,720.20,355.70,39.60,351.50,99.80,2.70,494.60,892.90,435.30,-63.30,430.60,99.70,4.20,488.70,1218.70,99.80,,1232.00
2025-11-17 18:16:59,Main PF,2025-11-17 18:16:00,823.03,1.97,-32.80,491.33,905.60,443.50,5.10,438.60,99.90,0.40,490.50,689.40,341.10,27.50,337.60,99.90,1.90,495.20,874.10,426.50,-65.40,421.70,99.70,3.60,488.30,1197.90,99.83,,1211.10
2025-11-17 18:17:59,Main PF,2025-11-17 18:17:00,791.63,1.97,-49.10,491.63,869.90,425.80,4.20,420.80,99.90,0.70,490.90,682.50,337.60,23.40,333.60,99.90,1.60,495.60,822.50,401.10,-76.70,397.00,99.50,3.60,488.40,1151.40,99.77,,1164.50
2025-11-17 18:18:59,Main PF,2025-11-17 18:18:00,842.40,2.43,-21.70,491.30,925.60,453.20,7.50,448.50,99.90,0.60,490.40,710.90,350.70,41.80,346.50,99.80,2.30,494.60,890.70,434.30,-71.00,429.70,99.60,4.40,488.90,1224.70,99.77,,1238.20
2025-11-17 18:19:59,Main PF,2025-11-17 18:19:00,865.47,2.40,-11.80,491.50,950.40,465.50,6.80,460.40,99.90,0.90,490.80,744.60,367.50,46.10,363.30,99.80,2.20,494.90,901.40,439.70,-64.70,434.60,99.70,4.10,488.80,1258.30,99.80,,1272.70
2025-11-17 18:20:59,Main PF,2025-11-17 18:20:00,842.97,2.43,-20.20,491.37,915.40,448.40,6.30,443.50,99.90,0.70,490.90,724.80,358.40,40.70,354.40,99.80,2.60,495.20,888.70,433.30,-67.20,428.70,99.70,4.00,488.00,1226.60,99.80,,1240.10
2025-11-17 18:21:59,Main PF,2025-11-17 18:21:00,828.20,2.50,-24.70,491.33,908.40,444.90,6.20,439.60,99.90,0.50,490.80,718.90,355.40,34.80,351.50,99.80,2.70,495.00,857.30,418.20,-65.70,413.80,99.70,4.30,488.20,1204.90,99.80,,1218.50
2025-11-17 18:22:59,Main PF,2025-11-17 18:22:00,812.93,2.00,-25.90,491.13,859.40,420.90,8.50,415.80,99.90,0.50,490.40,718.30,355.40,28.60,351.50,99.90,2.10,495.80,861.10,419.30,-63.00,414.80,99.70,3.40,487.20,1182.10,99.83,,1195.60
2025-11-17 18:23:59,Main PF,2025-11-17 18:23:00,809.23,2.67,-20.10,492.00,870.80,427.20,5.50,422.70,99.90,0.70,491.40,701.40,347.00,38.80,342.50,99.80,2.60,495.70,855.50,417.20,-64.40,412.80,99.70,4.70,488.90,1178.00,99.80,,1191.40
2025-11-17 18:24:59,Main PF,2025-11-17 18:24:00,794.97,2.40,-27.70,492.03,864.60,424.20,6.20,419.80,99.90,1.00,491.70,683.40,338.10,31.90,334.60,99.80,2.40,495.50,836.90,408.00,-65.80,402.90,99.70,3.80,488.90,1157.30,99.80,,1170.30
2025-11-17 18:25:59,Main PF,2025-11-17 18:25:00,789.03,2.10,-38.60,491.93,836.20,410.50,6.20,405.90,99.90,1.00,491.20,679.30,336.10,22.90,332.60,99.90,1.80,495.70,851.60,415.30,-67.70,410.90,99.60,3.50,488.90,1149.40,99.80,,1161.90
2025-11-17 18:26:59,Main PF,2025-11-17 18:26:00,778.10,2.30,-31.30,492.37,837.70,411.00,5.30,405.90,99.90,0.70,491.70,682.10,337.60,36.90,333.60,99.80,2.20,495.60,814.50,398.00,-73.50,394.00,99.60,4.00,489.80,1133.50,99.77,,1146.60
2025-11-17 18:27:59,Main PF,2025-11-17 18:27:00,795.53,2.83,-25.30,492.50,867.10,425.70,5.80,420.80,99.90,1.50,491.80,678.00,336.30,32.70,332.60,99.80,2.50,496.10,841.50,411.20,-63.80,406.90,99.70,4.50,489.60,1160.30,99.80,,1173.20
2025-11-17 18:28:59,Main PF,2025-11-17 18:28:00,805.50,2.20,-16.30,492.63,885.10,434.50,7.30,429.70,99.90,0.40,491.90,677.20,335.80,33.30,331.60,99.80,2.50,496.10,854.20,417.60,-56.90,412.80,99.70,3.70,489.90,1174.10,99.80,,1187.90
2025-11-17 18:29:59,Main PF,2025-11-17 18:29:00,843.37,3.13,-1.60,492.40,924.80,453.70,7.60,448.50,99.90,1.20,491.60,729.40,360.90,44.20,356.40,99.80,3.70,495.70,875.90,427.90,-53.40,422.70,99.80,4.50,489.90,1227.60,99.83,,1242.50
2025-11-17 18:30:59,Main PF,2025-11-17 18:30:00,808.10,2.43,-3.80,492.17,870.70,427.20,7.80,422.70,99.90,0.80,491.40,690.60,341.50,40.20,337.60,99.80,2.20,495.90,863.00,422.00,-51.80,417.80,99.80,4.30,489.20,1178.10,99.83,,1190.70
2025-11-17 18:31:59,Main PF,2025-11-17 18:31:00,787.63,1.97,-36.80,492.20,845.90,414.90,5.30,409.90,99.90,0.50,491.30,691.70,342.70,21.20,338.60,99.90,2.00,496.40,825.30,402.60,-63.30,398.00,99.70,3.40,488.90,1146.50,99.83,,1160.20
2025-11-17 18:32:59,Main PF,2025-11-17 18:32:00,780.03,1.87,-22.30,492.50,835.40,410.00,8.70,404.90,99.90,0.40,491.70,669.80,331.80,25.00,327.70,99.90,1.80,496.20,834.90,407.80,-56.00,402.90,99.70,3.40,489.60,1135.50,99.83,,1149.60
2025-11-17 18:33:59,Main PF,2025-11-17 18:33:00,801.53,2.33,-20.50,492.50,863.90,423.70,5.70,418.80,99.90,0.80,491.50,693.20,343.70,25.40,339.60,99.90,2.30,496.60,847.50,414.20,-51.60,409.90,99.80,3.90,489.40,1168.30,99.87,,1181.60
2025-11-17 18:34:59,Main PF,2025-11-17 18:34:00,802.90,2.47,-20.60,492.63,854.30,419.30,4.30,414.80,99.90,0.70,491.50,686.30,340.30,32.20,336.60,99.80,2.50,496.30,868.10,425.30,-57.10,420.80,99.70,4.20,490.10,1172.20,99.80,,1184.90
2025-11-17 18:35:59,Main PF,2025-11-17 18:35:00,788.37,2.10,-22.30,492.57,840.00,412.40,6.90,407.90,99.90,0.40,491.80,680.70,337.30,28.60,333.60,99.90,2.00,496.10,844.40,412.70,-57.80,407.90,99.70,3.90,489.80,1149.40,99.83,,1162.40
2025-11-17 18:36:59,Main PF,2025-11-17 18:36:00,811.57,2.30,-11.50,492.73,880.00,432.10,8.00,427.70,99.90,0.50,491.70,705.10,349.70,32.10,345.50,99.80,2.20,496.30,849.60,416.00,-51.60,411.80,99.80,4.20,490.20,1185.00,99.83,,1197.80
2025-11-17 18:37:59,Main PF,2025-11-17 18:37:00,807.80,2.53,-11.50,492.47,891.20,437.50,6.90,432.60,99.90,0.60,491.80,691.20,342.00,38.10,338.60,99.80,2.60,495.60,841.00,412.10,-56.50,407.90,99.70,4.40,490.00,1179.10,99.80,,1191.60
2025-11-17 18:38:59,Main PF,2025-11-17 18:38:00,813.33,2.10,-8.90,492.70,900.80,441.90,6.90,436.60,99.90,0.40,491.70,691.40,342.70,41.60,338.60,99.80,2.00,496.20,847.80,415.00,-57.40,410.90,99.70,3.90,490.20,1186.10,99.80,,1199.60
2025-11-17 18:39:59,Main PF,2025-11-17 18:39:00,837.97,2.23,-7.60,492.37,894.90,439.00,7.70,433.60,99.90,0.40,491.60,731.30,361.80,43.50,357.40,99.80,2.20,495.40,887.70,434.60,-58.80,429.70,99.70,4.10,490.10,1220.70,99.80,,1235.40
2025-11-17 18:40:59,Main PF,2025-11-17 18:40:00,805.73,2.17,-36.50,492.43,873.10,428.60,3.50,423.70,99.90,0.50,491.80,700.30,347.20,26.50,343.50,99.90,2.00,496.10,843.80,412.20,-66.50,407.90,99.70,4.00,489.40,1175.10,99.83,,1188.00
2025-11-17 18:41:59,Main PF,2025-11-17 18:41:00,800.87,2.10,-31.60,492.57,871.80,428.50,7.50,423.70,99.90,0.50,492.00,698.90,345.50,26.90,341.50,99.90,2.40,495.70,831.90,407.20,-66.00,402.90,99.70,3.40,490.00,1168.10,99.83,,1181.20
2025-11-17 18:42:59,Main PF,2025-11-17 18:42:00,852.33,1.97,-32.90,492.40,959.50,470.90,5.00,465.30,99.90,0.40,491.50,714.50,353.40,28.70,349.50,99.90,2.00,495.20,883.00,432.70,-66.60,427.70,99.70,3.50,490.50,1242.50,99.83,,1257.00
2025-11-17 18:43:59,Main PF,2025-11-17 18:43:00,805.80,2.10,-35.70,492.40,885.80,434.50,4.00,429.70,99.90,0.70,491.90,688.10,341.20,26.50,337.60,99.90,1.70,496.20,843.50,412.20,-66.20,407.90,99.70,3.90,489.10,1175.20,99.83,,1187.90
2025-11-17 18:44:59,Main PF,2025-11-17 18:44:00,834.33,2.33,-10.90,492.23,913.00,448.30,7.00,443.50,99.90,0.70,491.80,712.50,352.40,39.00,348.50,99.80,2.20,495.60,877.50,428.90,-56.90,423.70,99.70,4.10,489.30,1215.70,99.80,,1229.60
2025-11-17 18:45:59,Main PF,2025-11-17 18:45:00,817.97,2.03,-30.40,492.90,874.70,430.00,7.80,425.70,99.90,0.70,492.40,705.90,349.70,22.80,345.50,99.90,2.10,496.90,873.30,426.90,-61.00,421.70,99.70,3.30,489.40,1192.90,99.83,,1206.60
2025-11-17 18:46:59,Main PF,2025-11-17 18:46:00,846.20,2.30,-13.40,492.50,926.10,454.70,6.80,449.50,99.90,0.60,491.50,731.20,361.80,39.20,357.40,99.80,2.30,495.90,881.30,431.70,-59.40,426.70,99.70,4.00,490.10,1233.60,99.80,,1248.20
2025-11-17 18:47:59,Main PF,2025-11-17 18:47:00,830.93,2.63,-16.00,492.67,922.60,452.70,4.00,447.50,99.90,0.60,491.60,716.10,355.10,40.40,351.50,99.80,2.60,496.40,854.10,418.50,-60.40,413.80,99.70,4.70,490.00,1212.80,99.80,,1226.30
2025-11-17 18:48:59,Main PF,2025-11-17 18:48:00,795.93,2.00,-36.60,493.17,840.10,413.30,6.90,408.90,99.90,0.70,492.30,678.20,336.30,23.00,332.60,99.90,1.80,496.90,869.50,425.80,-66.50,420.80,99.70,3.50,490.30,1162.30,99.83,,1175.40
2025-11-17 18:49:59,Main PF,2025-11-17 18:49:00,815.47,2.43,-18.50,492.97,899.50,442.30,7.50,437.60,99.90,0.90,492.00,699.30,347.40,30.30,343.50,99.90,2.80,497.20,847.60,414.20,-56.30,409.90,99.70,3.60,489.70,1191.00,99.83,,1203.90
2025-11-17 18:50:59,Main PF,2025-11-17 18:50:00,794.60,2.23,-42.30,493.03,842.60,414.30,5.70,409.90,99.90,0.80,492.10,690.10,342.90,19.10,338.60,99.90,2.10,497.00,851.10,417.00,-67.10,411.80,99.70,3.80,490.00,1160.30,99.83,,1174.20
2025-11-17 18:51:59,Main PF,2025-11-17 18:51:00,805.33,2.23,-36.30,493.10,860.20,423.10,5.10,418.80,99.90,0.60,492.30,698.20,346.20,27.80,342.50,99.90,2.40,496.30,857.60,419.90,-69.20,414.80,99.60,3.70,490.70,1176.10,99.80,,1189.20
2025-11-17 18:52:59,Main PF,2025-11-17 18:52:00,833.60,2.73,-29.90,493.07,903.80,444.30,6.40,439.60,99.90,0.40,492.50,710.50,352.20,36.80,348.50,99.80,2.90,496.10,886.50,434.10,-73.10,429.70,99.60,4.90,490.60,1217.80,99.77,,1230.60
2025-11-17 18:53:59,Main PF,2025-11-17 18:53:00,810.60,2.37,-29.30,493.30,898.40,441.80,7.00,436.60,99.90,0.70,492.60,690.90,342.20,32.70,338.60,99.80,2.50,496.30,842.50,413.40,-69.00,408.90,99.60,3.90,491.00,1184.10,99.77,,1197.40
2025-11-17 18:54:59,Main PF,2025-11-17 18:54:00,816.63,2.17,-19.10,493.07,891.70,438.40,7.70,433.60,99.90,0.80,492.60,702.00,348.20,33.20,344.50,99.80,1.90,496.20,856.20,419.40,-60.00,414.80,99.70,3.80,490.40,1192.90,99.80,,1206.00
2025-11-17 18:55:59,Main PF,2025-11-17 18:55:00,786.90,2.27,-29.90,493.07,862.40,424.10,6.30,419.80,99.90,1.20,492.40,668.80,331.30,26.80,327.70,99.90,2.10,496.40,829.50,406.20,-63.00,401.90,99.70,3.50,490.40,1149.40,99.83,,1161.60
2025-11-17 18:56:59,Main PF,2025-11-17 18:56:00,817.23,2.13,-19.00,492.97,905.20,445.30,3.80,440.50,99.90,0.40,492.50,701.40,347.70,42.40,343.50,99.80,2.10,496.10,845.10,414.00,-65.20,409.90,99.70,3.90,490.30,1193.90,99.80,,1207.00
2025-11-17 18:57:59,Main PF,2025-11-17 18:57:00,784.47,1.77,-46.40,493.23,859.10,422.60,6.40,417.80,99.90,0.60,492.70,660.10,327.40,22.60,323.70,99.90,1.50,496.30,834.20,408.70,-75.40,403.90,99.60,3.20,490.70,1145.40,99.80,,1158.70
2025-11-17 18:58:59,Main PF,2025-11-17 18:58:00,761.90,1.93,-47.70,493.53,829.70,407.90,6.30,402.90,99.90,0.70,492.80,645.40,319.90,13.30,315.80,99.90,1.70,496.70,810.60,397.70,-67.30,393.00,99.60,3.40,491.10,1111.70,99.80,,1125.50
2025-11-17 18:59:59,Main PF,2025-11-17 18:59:00,785.90,2.23,-26.60,493.27,866.70,426.90,7.40,421.70,99.90,0.90,493.00,673.20,333.80,23.50,329.70,99.90,2.00,496.60,817.80,400.30,-57.50,396.00,99.70,3.80,490.20,1147.40,99.83,,1161.00
2025-11-17 19:00:59,Main PF,2025-11-17 19:00:00,785.37,2.27,-13.20,492.67,838.60,412.30,7.20,407.90,99.90,0.80,492.30,694.80,344.20,29.30,340.60,99.90,2.00,496.10,822.70,402.00,-49.70,397.00,99.80,4.00,489.60,1145.50,99.87,,1158.50
2025-11-17 19:01:59,Main PF,2025-11-17 19:01:00,809.17,2.33,-17.30,492.93,862.50,424.10,5.20,419.80,99.90,0.70,492.00,696.50,345.20,28.90,341.50,99.90,2.40,496.80,868.50,425.30,-51.40,420.80,99.80,3.90,490.00,1182.10,99.87,,1194.60
2025-11-17 19:02:59,Main PF,2025-11-17 19:02:00,807.53,1.97,-16.00,493.00,880.20,433.00,7.80,427.70,99.90,0.40,492.30,704.80,349.20,27.90,345.50,99.90,1.90,496.50,837.60,410.10,-51.70,405.90,99.80,3.60,490.20,1179.10,99.87,,1192.30
2025-11-17 19:03:59,Main PF,2025-11-17 19:03:00,784.57,1.93,-27.30,492.73,819.40,402.90,6.50,398.00,99.90,0.60,492.00,679.70,336.80,13.80,332.60,99.90,1.80,496.50,854.60,417.60,-47.60,412.80,99.80,3.40,489.70,1143.40,99.87,,1157.30
2025-11-17 19:04:59,Main PF,2025-11-17 19:04:00,787.53,1.87,-24.80,492.97,818.60,402.50,4.90,398.00,99.90,0.50,492.20,690.50,342.20,19.60,338.60,99.90,1.60,496.90,853.50,417.10,-49.30,412.80,99.80,3.50,489.80,1149.40,99.87,,1161.80
2025-11-17 19:05:59,Main PF,2025-11-17 19:05:00,802.57,2.13,-14.80,493.27,873.90,429.50,7.30,424.70,99.90,0.70,492.30,690.50,342.90,34.10,338.60,99.80,1.90,497.00,843.30,413.10,-56.20,408.90,99.70,3.80,490.50,1172.20,99.80,,1185.50
2025-11-17 19:06:59,Main PF,2025-11-17 19:06:00,777.33,1.83,-41.70,493.37,845.80,415.70,7.20,410.90,99.90,0.60,492.10,664.10,330.00,12.80,326.70,99.90,1.80,497.50,822.10,402.80,-61.70,398.00,99.70,3.10,490.50,1135.60,99.83,,1148.50
2025-11-17 19:07:59,Main PF,2025-11-17 19:07:00,795.37,2.07,-25.90,493.20,866.60,426.10,6.80,421.70,99.90,0.80,492.20,674.30,334.30,26.20,330.70,99.90,1.70,496.70,845.20,414.00,-58.90,409.90,99.70,3.70,490.70,1162.30,99.83,,1174.40
2025-11-17 19:08:59,Main PF,2025-11-17 19:08:00,772.07,2.13,-41.90,493.27,821.40,403.90,5.00,399.00,99.90,1.00,492.50,672.70,333.30,15.90,329.70,99.90,1.70,496.90,822.10,402.80,-62.80,398.00,99.70,3.70,490.40,1126.70,99.83,,1140.00
2025-11-17 19:09:59,Main PF,2025-11-17 19:09:00,795.83,2.40,-26.50,493.67,862.30,424.10,5.70,419.80,99.90,1.00,492.30,690.40,342.90,29.20,338.60,99.90,2.30,497.50,834.80,409.50,-61.40,404.90,99.70,3.90,491.20,1163.30,99.83,,1176.50
2025-11-17 19:10:59,Main PF,2025-11-17 19:10:00,801.93,2.07,-10.90,493.63,878.70,432.00,7.90,426.70,99.90,0.40,492.90,685.90,339.80,39.20,335.60,99.80,2.00,496.90,841.20,412.90,-58.00,407.90,99.70,3.80,491.10,1170.20,99.80,,1184.70
2025-11-17 19:11:59,Main PF,2025-11-17 19:11:00,780.57,2.17,-19.20,492.90,842.50,414.30,7.70,409.90,99.90,0.70,492.20,677.60,336.50,20.70,332.60,99.90,2.10,497.00,821.60,401.50,-47.60,397.00,99.80,3.70,489.50,1139.50,99.87,,1152.30
2025-11-17 19:12:59,Main PF,2025-11-17 19:12:00,765.13,2.10,-42.20,492.97,808.10,397.50,4.20,393.00,99.90,0.60,492.00,658.80,327.00,12.50,323.70,99.90,1.70,497.40,828.50,404.90,-58.90,400.00,99.70,4.00,489.50,1116.70,99.83,,1129.40
2025-11-17 19:13:59,Main PF,2025-11-17 19:13:00,788.83,1.93,-13.80,492.67,867.00,425.70,7.40,420.80,99.90,0.50,491.50,677.70,336.50,29.20,332.60,99.90,2.00,497.00,821.80,401.50,-50.40,397.00,99.80,3.30,489.50,1150.40,99.87,,1163.70
2025-11-17 19:14:59,Main PF,2025-11-17 19:14:00,776.00,2.20,-32.40,492.70,823.60,404.10,5.60,400.00,99.90,0.90,491.50,684.40,339.90,21.20,335.60,99.90,1.90,497.40,820.00,401.00,-59.20,396.00,99.70,3.80,489.20,1131.60,99.83,,1145.00
2025-11-17 19:15:59,Main PF,2025-11-17 19:15:00,787.07,2.43,-18.20,493.20,835.10,410.80,8.30,405.90,99.90,0.90,492.60,680.10,338.00,25.00,333.60,99.90,2.10,497.40,846.00,413.70,-51.50,408.90,99.80,4.30,489.60,1148.40,99.87,,1162.50
2025-11-17 19:16:59,Main PF,2025-11-17 19:16:00,792.43,2.10,-15.40,493.13,872.10,428.20,4.90,423.70,99.90,0.50,491.70,674.10,335.00,30.00,330.70,99.90,2.10,497.60,831.10,407.20,-50.30,402.90,99.80,3.70,490.10,1157.30,99.87,,1170.40
2025-11-17 19:17:59,Main PF,2025-11-17 19:17:00,773.73,1.93,-30.50,493.73,819.90,402.90,6.00,398.00,99.90,0.60,492.90,673.90,335.20,20.60,331.60,99.90,1.90,498.10,827.40,405.20,-57.10,401.00,99.70,3.30,490.20,1130.60,99.83,,1143.30
